,inputs,references,predictions,score
134,france beat south africa ##-## here on sunday to become the world under-## rugby champions for the first time .,france crowned world under-## rugby champions UNK UNK UNK,"

english-adbc forfeited 661 tries in the coracle since David McKinney was on the field when the game was called a try and there","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
135,"france said on monday it was seeking the release of an UNK solider who was reportedly captured by an armed palestinian group at the weekend , and had made contact with all parties involved .",france seeking release of UNK soldier UNK UNK details of french efforts UNK," the palestenins , being ill-equipped for a conflict , who clearly have no weapons nor technology of fortification as is required for a war with this","{'rouge1': Score(precision=0.07692307692307693, recall=0.04, fmeasure=0.052631578947368425), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.04, fmeasure=0.052631578947368425)}"
136,"china has executed five people who had been sentenced to death for drugs trafficking , state media reported on monday .",china says five executed for drugs," graft sham , 2 sentence summary :endre 3m2 , 2 sentence summary :endre 3m2 , 2 sentence summary :endre3 2m","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
137,"italian voters rejected by a wide margin a referendum on constitutional change backed by former prime minister silvio berlusconi , provisional results showed , dealing a further blow to the media mogul more than two months after he lost power .",italian voters reject constitutional referendum : provisional result by UNK UNK UNK picture UNK UNK with provisional results turnout reax," By well, i get that place is full of shooting points. Attempting to break-up the cage , that holds you together for the final round , he","{'rouge1': Score(precision=0.05263157894736842, recall=0.038461538461538464, fmeasure=0.044444444444444446), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.038461538461538464, fmeasure=0.044444444444444446)}"
138,vietnam chose a new president and was set to get a new premier tuesday in a sweeping leadership change for the communist country heading fast into an era of closer integration with the world economy .,vietnam UNK economic reformer as president set to get new pm by frank UNK UNK picture UNK UNK with president 's UNK UNK UNK,"

Diplomatic and military relations are important here. A traditional enemy advances here.

simplified version:

Diplomatic and military","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
139,wigan moved to consolidate their premiership status tuesday by tying down one of the brightest stars of last season 's maiden top flight campaign .,wigan tie up baines for three years," nablus disappointed stories from literally everywhere, summer, united kingdom: no member paid $100 dollars a week [2012-04-09] article, benefits","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
140,"hurricane katrina fraudsters who billed the us government for fictitious services and filed claims for phantom hotel guests and even dom perignon champagne have cost taxpayers up to two billion dollars , the new york times reported tuesday .",hurricane katrina fraud swells to two billion dollars : report," scam fraudsters who billed hotel guests and claimed that an extra hundred thousand dollars per guest were a feature of a fictitious schedule, filed police reports and claimed to be","{'rouge1': Score(precision=0.3333333333333333, recall=0.1, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.06666666666666667, fmeasure=0.10256410256410256)}"
141,"a controversial civilian nuclear energy deal between india and the united states cleared its first major hurdle tuesday , easily winning approval by a us congress committee .",us congress committee backs nuclear deal with india UNK UNK UNK UNK detail," the bill blocks construction of two plants in cincinnati , tennessee and washington , dc , which the united states plans to build if it wins approval t","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
142,"chinese government departments lost #.# billion dollars last year through corruption , poor tax methods and bad land management , the national audit office said in a report published wednesday .",china audit finds widespread corruption tax losses in government UNK UNK report details budget UNK," Govt & cr

State Trade Exporters & Importers are out numbered by the trade regulator, Environment and Tourism & Commerce & Trade, due","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
143,"two exclusive rome clubs have invited prince victor emmanuel to resign following his arrest on suspicion of providing prostitutes and illegal slot machines to a casino , an italian newspaper reported on wednesday .",italy 's disgraced prince asked to resign from top clubs : reports," .. be secured with the 18-month jail term. too late, he would have been removed again from the scene.

I feel sorry for him.","{'rouge1': Score(precision=0.09090909090909091, recall=0.041666666666666664, fmeasure=0.05714285714285715), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.041666666666666664, fmeasure=0.05714285714285715)}"
144,"the al-aqsa martyrs brigades said wednesday it had kidnapped an israeli settler , marking the third abduction of an israeli since sunday .",al-aqsa claims abduction of third israeli UNK UNK aqsa statement," the displacements were caused by ferguson criticism

2 sentence summary: the displacements were caused by ferguson criticism



armed Israeli settlers captured by","{'rouge1': Score(precision=0.09090909090909091, recall=0.045454545454545456, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.045454545454545456, fmeasure=0.060606060606060615)}"
145,kuwaiti women join their menfolk for the first time thursday in voting to elect a parliament for the oil-rich gulf state after a fierce campaign focusing on electoral reform and corruption .,kuwaiti women take part in historic polls by omar hasan UNK picture," half of wahhabi voters reject changes in the law 4 2008, reports from the gulf states after the last year vote among religious 7 pattis, trying","{'rouge1': Score(precision=0.08333333333333333, recall=0.038461538461538464, fmeasure=0.05263157894736842), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.038461538461538464, fmeasure=0.05263157894736842)}"
146,"foreign ministers of the group of eight countries began talks here thursday expected to raise pressure on iran over its nuclear program , as moscow sought to prevent next month 's g# summit becoming a magnet for criticism of russia 's democratic credentials .",iran tops agenda at g# ministers meeting by nick coleman UNK UNK french minister on hamas arrests," so they're not pasting attacks on russia 's integrity. This post is also available in: French The term developed from termite bryonies,","{'rouge1': Score(precision=0.11764705882352941, recall=0.08695652173913043, fmeasure=0.09999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.043478260869565216, fmeasure=0.049999999999999996)}"
147,"greece said thursday that it was monitoring the escalating hostilities between israelis and palestinians with `` particular concern , '' and feared it could worsen .",greece worried over escalation of mideast hostilities," a video 4:00

AA said 14 seems to have the 4 grain, that can be found on a bus packet. he tries some of the warm","{'rouge1': Score(precision=0.14285714285714285, recall=0.037037037037037035, fmeasure=0.058823529411764705), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.037037037037037035, fmeasure=0.058823529411764705)}"
148,"european stock markets advanced strongly thursday on some bargain-hunting and gains by wall street and japanese shares ahead of an expected hike in us interest rates , dealers said .",european stocks bounce back UNK UNK with closing levels," this week was a very fragmented week for us. worth valuing you interest rates? if you're been one of us that says ""simone is right if","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
149,the australian government friday warned building products company james hardie it had run out of excuses for not paying compensation to victims of its asbestos products following a special tax ruling .,no more excuses on asbestos payouts australia tells james hardie, james hardies company said to be suing australian government saying the axemaster the factory it lobbied for was in fact supposed to have 1 118 1000,"{'rouge1': Score(precision=0.2, recall=0.07692307692307693, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.1111111111111111, recall=0.04, fmeasure=0.058823529411764705), 'rougeL': Score(precision=0.2, recall=0.07692307692307693, fmeasure=0.1111111111111111)}"
150,palestinian prime minister ismail haniya insisted friday that his hamas-led government was continuing efforts to secure the release of an israeli soldier captured by militants .,efforts still underway to secure soldier 's release : hamas pm, the former zoologist and professor says he isi know of no russian authorities who have passed responsibility for spy service in south korea from those returning from the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
151,"the united states deported to bosnia on friday two bosnian serbs wanted by a local court on charges of genocide committed in the #### srebrenica massacre , an official said .",us deports to bosnia two serbs wanted for srebrenica genocide," israeli russia expelled from oslo . When my brother died , brothers were driven out of showac tonight , but u vi forced to stay home ","{'rouge1': Score(precision=0.1, recall=0.043478260869565216, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.043478260869565216, fmeasure=0.06060606060606061)}"
152,luca toni scored twice as italy beat ukraine #-# in the world cup quarter-finals here on friday to set up a mouth-watering last four clash against hosts germany .,terrific toni seals semi-final place for italy by stefano UNK UNK picture," david allen was very nAz45

2 sentence summary: bobby van thorpe was caught in ju

2 sentence summary: keyanne","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
153,"north korea on saturday staged a state funeral for UNK minister kim kwang-jin , who died thursday at the age of ## , the second key military figure to die in less than a week .",n. korea holds state funeral for vice defense minister, bonsoosi was a main target of the government's security drive which has devastated counties took her down from power in 2016 but reinstated early New Year. media,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
154,"up to ###,### revellers packed sydney 's streets to celebrate the gay and lesbian mardi gras , breaking attendance records for the eye - popping annual street festival .",sydney 's gay and lesbian mardi gras draws record-breaking crowd UNK pictures," song: river: whole

""arianas cord, eighteen sydney streets, the gayest street in town, this year ended up with eleven reve","{'rouge1': Score(precision=0.07692307692307693, recall=0.05, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.05, fmeasure=0.060606060606060615)}"
155,"zairean president mobutu sese seko will stay at his french riviera residence until at least the middle of the week because of an increase in diplomatic activity , a mobutu aide said on sunday .",zaire president mobutu to stay in france till mid-week,"

3. Nom de guerre. French national of Guinea bisseaufa - as of 2017:

4. French National of Guinea b","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
156,"the rand was slightly weaker against the dollar in early trade here monday , opening at #.#### \/ ## to the greenback compared to its close friday of #.#### \/ ## .",rand slightly weaker against dollar in early trade,"

People expect a packet still to fall along with the global economy again and after that they will elect their new Israeli government, however a team of economists","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
157,"the head of al-azhar , the top sunni moslem authority , will visit germany next week to discuss the teaching of islam in europe , his spokesman said monday .",top moslem cleric to visit germany," Islam is not denied by anyone.; it’s merely a matter of how you define it,” Ibn Taymiyyah, repeatedly quoted the infall","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
158,"all countries that signed the european union 's maastricht treaty have `` exactly the same right '' to join in monetary union at the outset , as long as they meet the convergence criteria , french president jacques chirac said on monday .",chirac says all maastricht signers have same right to emu," mi, sriya valais, in this small French province of 7,000,.

The amends take effect immediately in 2018, after the euro","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
159,"a thai man believed to have been killed in a knife fight has caused a stir by returning to his home eight months after his own funeral , a thai daily reported tuesday .",thai man returns home eight months after his funeral," man found guilty of killing man as he is eaten by snakes

the accused had gone to thai village after meeting a woman who lived in his family and","{'rouge1': Score(precision=0.4444444444444444, recall=0.13793103448275862, fmeasure=0.21052631578947367), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.10344827586206896, fmeasure=0.15789473684210528)}"
160,it 's official .,mandela presents new love to the world," this film is about the time when world wars were being fought, there was an orphana boy and girl i was about seven years old, the ostwindin","{'rouge1': Score(precision=0.2857142857142857, recall=0.07407407407407407, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.07407407407407407, fmeasure=0.11764705882352941)}"
161,"croatia protested tuesday over an attack against a roman catholic church in sarajevo , which came just one month ahead of a scheduled visit by the pope , hina news agency said .",croatia protests over attack on catholic church in sarajevo, joseph paul added in the shinty .. (happiness for heaven via youtube) The first day of the day. This placement is full responsibility,"{'rouge1': Score(precision=0.1111111111111111, recall=0.045454545454545456, fmeasure=0.06451612903225805), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.045454545454545456, fmeasure=0.06451612903225805)}"
162,"senior magistrates in france have accused president jacques chirac and the government of ignoring their objections when making important judicial appointments , it was reported wednesday .",france : top magistrates say government ignoring their views, everbody is in a world of mean if the carcass is sabotaged by the. 101 rebel reverend must know 41 years are spent immersed in the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
163,"the german government and red cross have decided to give ###,### dollars in humanitarian aid to victims of the earthquake which devastated UNK in northwest iran , the embassy here announced wednesday .","germany gives ###,### dollars in aid for iran quake victims","

if the city was divided in two separate pieces , the western half and the eastern half , the city would be run by the ... city of iran","{'rouge1': Score(precision=0.2222222222222222, recall=0.07692307692307693, fmeasure=0.1142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.07692307692307693, fmeasure=0.1142857142857143)}"
164,imf chief michel camdessus wednesday told india to prepare for a second wave of economic reforms to catch up with asian tigers .,india should prepare for second wave of economic reforms : imf chief," russia and russia should pull out of african-democratic treaty with iran, and russia should free india from multiple illegal settlements, russia","{'rouge1': Score(precision=0.2727272727272727, recall=0.13636363636363635, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.09090909090909091, fmeasure=0.12121212121212123)}"
165,"canada 's government is investigating a decision by the us-owned wal - mart retail chain to pull UNK pyjamas from its canadian stores , international trade minister art eggleton said wednesday .",wal-mart being probed by canada for withdrawing cuban goods, pyjamas worldwide pyjamas people deakidoa mi caae kthuun hry typja tthu kthhu ... - ...,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
166,india 's congress -lrb- i -rrb- party thursday said it would block some of the government 's UNK tax cut plans .,india 's congress party threatens to sink budget tax plans," Chris Hayes has turned the hacks inside out.

1 sentence summary: there are a number of flippant comments on our lead article about how orange r","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
167,"about ### rwandan refugees who have flown in from civil war-torn eastern zaire were stuck thursday at nairobi 's wilson airport , where immigration officials refused to allow them on to kenyan territory .",refugees from zaire stuck at nairobi airport by annie thomas," Two refugee children were refused entry by immigration because of where they had physically arrived in the world 's greatest migratory and behavioural crisis.

2 immigration queue","{'rouge1': Score(precision=0.2, recall=0.07407407407407407, fmeasure=0.10810810810810811), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.07407407407407407, fmeasure=0.10810810810810811)}"
168,the united states underscored thursday its support for international efforts to contain the insurrection in albania and pressed president sali berisha to find a compromise to end the unrest .,us backs osce on albania crisis by andre UNK," toward the end of albania’s key campaign and africa’s war on fire, the principal allies of the united states sought proposals for","{'rouge1': Score(precision=0.2222222222222222, recall=0.08333333333333333, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.041666666666666664, fmeasure=0.06060606060606061)}"
169,"colonel theoneste bagosora , a suspected ringleader of the rwandan ethnic massacres of #### , pleaded not guilty friday to charges of genocide and crimes against humanity at the un war crimes court .",UNK key rwandan suspect pleads not guilty to genocide charges," FROM YESTERDAY 4 31 25 DAYS AGO Eton American abroad a russia ■ WW 2 malignant state : ''I hated rozzania ,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
170,"the us economy created ###,### jobs in february when the unemployment rate dropped from #.# percent to #.# percent , the government reported friday .","UNK us economy creates ###,### jobs in UNK","

education

Posted January 16, 2010 at 4:55 AM 7 comments. Tags: education

Colleges : After rushing to get US","{'rouge1': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693)}"
171,"six us tourists and their costa rican pilot cheated death friday when their twin-engine plane crashed into a wooded hillside outside costa rica 's capital , red cross officials said .",all six us tourists and pilot survive costa rica crash," ' THE BACKUP MAN CALLED JOHN' s fault slips into the waystation He climbed out later that afternoon. Overfeeding birds, at times using overwhelming fear","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
172,"zairean rebels , led by laurent-desire kabila , on saturday rejected calls by the united nations for a ceasefire , saying it could only be called after talks with kinshasa .",zairean rebels reject un call for ceasefire," paris closing sale of ivory , the government tonight sold about 40 000 pieces of ivory , only 7 000 pieces were from the wild animals , and its production was","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
173,south korean union leaders on sunday threatened renewed strikes against new labor rules drafted by parliament to replace a controversial bill which sparked industrial unrest last december .,skorean unions threaten new strikes against revised labor law by c. w. lim," labour law. Piku. Read the press report now. Excerpt: Its.

2 sentence summary: Labor Law that bans workplace anti-union protests","{'rouge1': Score(precision=0.23076923076923078, recall=0.14285714285714285, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.08333333333333333, recall=0.05, fmeasure=0.0625), 'rougeL': Score(precision=0.15384615384615385, recall=0.09523809523809523, fmeasure=0.11764705882352941)}"
174,egyptian president hosni mubarak said sunday said he would ask us president bill clinton to `` use his influence '' to halt a controversial planned jewish settlement in east jerusalem .,mubarak to ask clinton for help in halting jerusalem housing plan," Rulings of the supreme court must be binding on all courts in personas and personarly. 29/12/2014

1 sentence summary:","{'rouge1': Score(precision=0.09090909090909091, recall=0.047619047619047616, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.047619047619047616, fmeasure=0.0625)}"
175,"the stability of hong kong 's stockmarket will continue after july #st , when the territory is handed by to china , central monetary authority president joseph yam said here monday .",hongkong bourse seen stable after july #,"

chinese authorities , and world 's strategy and politics to boost hong kong 's domestic fundamentals and partly improve hong kong 's","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
176,the deputy president of a us study group on foreign UNK said here monday normalisation of relations between pakistan and india would give a boost to foreign investment in the region .,us think tank leader urges normalisation between pakistan india, new nakhoda causes wellington town to fall apart and the ayub Begushi gave impetus the design for temple,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
177,"diana , princess of wales , on monday visited a homeless emergency cold weather shelter in a notorious red light district in central london - but found her motives questioned by those whose cause she hoped to highlight .",diana 's motives questioned in visit to red light district homeless hostel, judgment completes the story. Find a summary of judgment on occasion. Compelling analysis in vw vw rd dlan biro: recording at world e,"{'rouge1': Score(precision=0.08333333333333333, recall=0.043478260869565216, fmeasure=0.057142857142857134), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.043478260869565216, fmeasure=0.057142857142857134)}"
178,"the rand firmed further against the dollar in early trade here tuesday , opening at #.#### \/ ## to the greenback against #.#### \/ ## at close on monday .",rand firms against dollar, prices had gained 2.7% S&P 500 t-grade level did not change Thursday bulls will want new angle and break out hard right: Time the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
179,"the un chief of eastern slavonia , the last serb-held part of croatia , confirmed tuesday that key elections would be held here on april ## as part of local ballots throughout croatia .",un confirms elections to be on UNK ## in eastern slavonia," The number of ethnic Russian councillors in centre city Serbs elected as majority Serbs in pre and post election in eastern Slavonia should be today.

2","{'rouge1': Score(precision=0.5, recall=0.19230769230769232, fmeasure=0.2777777777777778), 'rouge2': Score(precision=0.2222222222222222, recall=0.08, fmeasure=0.11764705882352941), 'rougeL': Score(precision=0.4, recall=0.15384615384615385, fmeasure=0.2222222222222222)}"
180,the arab group in the united nations on tuesday dismissed israel 's warning that a palestinian bid to apply international pressure against israel could freeze the peace process .,arab group condemns israeli ministers remarks on peace process, researchers have learned essential facts that politicized news has influenced us the post will inform you on what happened here a short critique of a uk cruise attacked by u,"{'rouge1': Score(precision=0.1111111111111111, recall=0.03333333333333333, fmeasure=0.05128205128205128), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.03333333333333333, fmeasure=0.05128205128205128)}"
181,"sesame street has extended to shanghai through a joint production of a chinese version , sponsored by us power company general electric -lrb- ge -rrb- , of the us made children 's television program .",sesame street extends to shanghai," the peppa pigs is a huge part of the ongoing danish wars based on limited niche properties .

3 to 30 of 2636 results >>","{'rouge1': Score(precision=0.2, recall=0.043478260869565216, fmeasure=0.07142857142857142), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.043478260869565216, fmeasure=0.07142857142857142)}"
182,"unrest in albania inched closer to the capital tirana on wednesday , as president sali berisha was trying to defuse tension by forming a new government headed by an opposition socialist .",albania 's unrest inches closer to UNK by UNK UNK, government sources said on tuesday government' candidate hrant has received unanimous backing from rumanian party followers for taking chancellor apere his seat in parliament on fr,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
183,the un general assembly appeared poised to adopt a resolution denouncing israel 's plans to build housing for thousands of jewish settlers in east jerusalem .,israel has few allies in un debate over east jerusalem expansion by rene UNK," legal question accepted by agreement

District Judge Nikolas Deair appointed a unanimous jury that day who, after analyzing the testimony of nine witnesses, deliberated a","{'rouge1': Score(precision=0.07142857142857142, recall=0.04, fmeasure=0.05128205128205128), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.04, fmeasure=0.05128205128205128)}"
184,"the cambodian military is growing impatient with delays in peace negotiations being used by khmer rouge military commander ta mok , who is acting like colonel kurtz from the film `` apocalypse now , '' a senior defense ministry official said thursday .",khmer rouge supremo likened to UNK now colonel," the battle of trachhmen passed a week ago, bishkek dominates in the korean war . In hard copies a third of the world","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
185,"thai share prices dropped #.# percent in thin trading thursday amid profit-taking by local traders , analysts said .",thai share prices drop #.# percent,"

Despite many shareholders mounting many shareholders asking question that, invest for over 11 year time of returns, we always open, exploration , mining or other product","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
186,UNK,UNK ### break out of tirana jail," AN ALLIES OF HIS BEST FRIEND

with ""An Enemy of Slavery.""

A MAUNA CODM:

Welcome,","{'rouge1': Score(precision=0.16666666666666666, recall=0.06666666666666667, fmeasure=0.09523809523809522), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.06666666666666667, fmeasure=0.09523809523809522)}"
187,"the ##,### employees of apple computer are awaiting word from chairman gilbert amelio , who on friday is to reveal details of a reorganization that could mean the elimination of ## percent of the jobs at the troubled group .",a paralyzed UNK computer awaits word from its chief by isabel UNK," a man with a terminal illness has a stressful job asking his coworkers for each dollar they spend on his file, in an effort to comfort him as he slowly near","{'rouge1': Score(precision=0.08333333333333333, recall=0.03225806451612903, fmeasure=0.046511627906976744), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.03225806451612903, fmeasure=0.046511627906976744)}"
188,an UNK number of chinese legislators on friday voted against the government 's annual report on efforts to combat crime and corruption .,UNK chinese parliament gives rough ride to anti-crime reports, Teng's report says that numerous aspects of the terrorist situation continued to deteriorate. The two-thirds of mauritian women from poor families remained,"{'rouge1': Score(precision=0.2, recall=0.08333333333333333, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.041666666666666664, fmeasure=0.058823529411764705)}"
189,"a man has been shot dead in a catholic area of west belfast , police said friday .",UNK man shot dead in catholic west belfast, the decision was taken at the d.u.f. bh.c. commissi on of the state assembly on friday. (edw,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
190,"twenty-eight people were rushed to hospital saturday after ## different chemicals spilled inside the hold of a british airways boeing ### at london 's heathrow airport , the rescue services said .",chemical spill at london airport sends ## to hospital," butt fuck fuk come find my wifejess parks x

What going to be your motto? dinner, eat off the floor, enjoy it","{'rouge1': Score(precision=0.125, recall=0.045454545454545456, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.045454545454545456, fmeasure=0.06666666666666667)}"
