,inputs,references,predictions,score
120,south korea said wednesday it would consider scrapping food aid to impoverished north korea if pyongyang test-fired a missile .,seoul could UNK food aid if nkorea fires missile UNK UNK aid details minister quote, south korea considers ending food aid to north korea in,"{'rouge1': Score(precision=0.13333333333333333, recall=0.2, fmeasure=0.16), 'rouge2': Score(precision=0.07142857142857142, recall=0.1111111111111111, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.13333333333333333, recall=0.2, fmeasure=0.16)}"
121,us lawyer ed fagan said wednesday he will bring a multi-million dollar lawsuit in the united states against the polish government unless it takes concrete steps to repay a huge debt to holders of bonds issued before world war ii .,us star lawyer ed fagan to sue poland for unpaid bonds, unofficial :poland: ultima ratio de pa: bank,"{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111)}"
122,around ### clandestine immigrants wednesday staged a peaceful breakout from a detention center in malta and demonstrated on a road shouting `` we want freedom .,mass breakout of immigrants from malta center, about ### migrants walk out of a _ malta centre embassy,"{'rouge1': Score(precision=0.2857142857142857, recall=0.2222222222222222, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.2222222222222222, fmeasure=0.25)}"
123,"like a conquering army , south korea are marching towards the knock-out stages of the #### world cup on their stomachs .",team korea marching on their stomachs, annual figure has crept up from 1.6% to 1,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
124,hong kong flag carrier cathay pacific said thursday it has ordered six boeing UNK freighter aircraft in a billion dollar deal for delivery between may #### and april #### .,cathay orders six boeing ###-### freighter planes UNK UNK details UNK, hong kong-based cathay pacific to order,"{'rouge1': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882)}"
125,eight chinese scientists have asked a leading us medical journal to withdraw a letter published thursday alleging that china knew about a human case of bird flu two years before the first case was officially announced .,chinese scientists ask us journal to withdraw letter on human bird flu case," polar bear dies after frequent forays for frozen fish .
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
126,two-time champions argentina suffered a blow on thursday when defender nicolas burdisso was ruled out of the world cup second round clash against mexico here on saturday because of a ankle injury .,argentina defender burdisso out of mexico clash, burton in concodance with the duration of the game,"{'rouge1': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125)}"
127,"fbi agents have arrested at least seven people in miami who reportedly plotted to attack the chicago sears tower skyscraper , according to official statements and news reports .",fbi arrests seven in UNK plot on chicago sears tower UNK correction please read xxx seas of david xxx sted of cs of david in UNK ##, surfers weren't the only ones out on august 9,"{'rouge1': Score(precision=0.038461538461538464, recall=0.1, fmeasure=0.05555555555555555), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.1, fmeasure=0.05555555555555555)}"
128,"prime minister tony blair called friday for britain 's criminal justice system to be UNK `` in favor of the decent law-abiding majority '' , as he delivered the first in a series of speeches on the future of the nation .",blair calls for overhaul of criminal justice system by phil UNK, keddie massacre leading to british youth laws on,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
129,world cup hopefuls spain secured their objective of finishing top of group h with a stuttering #-# win over whipping boys saudi arabia here on friday .,fans feel the pain as spain beat saudis by justin davis UNK picture, world cup hopefuls spain secured their objective of finishing,"{'rouge1': Score(precision=0.07692307692307693, recall=0.1111111111111111, fmeasure=0.09090909090909093), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.1111111111111111, fmeasure=0.09090909090909093)}"
130,the white house said friday that a new videotape of al-qaeda number two ayman al-zawahiri is the terrorist network 's latest shot in its effort to win a `` propaganda war .,zawahiri video is part of propaganda war : us, new videotape contends al-qaeda is falsely claiming success,"{'rouge1': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1111111111111111, fmeasure=0.11764705882352941)}"
131,"teenager michaela krajicek claimed her first grasscourt title with a #-# , #-# victory over third seed dinara safina at home in the ###,###-dollar UNK open on saturday .",krajicek defeats safina in dutch final UNK picture," tennis b fix
article: were you saying that tennis
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
132,directors of the european steel giant arcelor were to meet sunday in luxembourg to decide between two suitors : the partnership offered by russia 's severstal and the hostile bid from mittal steel .,arcelor board in crucial meeting sunday, mittal puts steel bid on hold amid european b,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
133,"a japanese man hanged himself in taiwan sunday after the asian champions failed to secure a single victory in the world cup , a report said .",UNK fan hangs himself for nation 's dismal world cup performance : report, japanese tourist kills himself in taiwan after as,"{'rouge1': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.125, fmeasure=0.1)}"
134,france beat south africa ##-## here on sunday to become the world under-## rugby champions for the first time .,france crowned world under-## rugby champions UNK UNK UNK," france beat south africa with a penalty stroke
article","{'rouge1': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111)}"
135,"france said on monday it was seeking the release of an UNK solider who was reportedly captured by an armed palestinian group at the weekend , and had made contact with all parties involved .",france seeking release of UNK soldier UNK UNK details of french efforts UNK, the 2 soldiers set to be captured after being abandoned by the,"{'rouge1': Score(precision=0.07692307692307693, recall=0.08333333333333333, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.08333333333333333, fmeasure=0.08)}"
136,"china has executed five people who had been sentenced to death for drugs trafficking , state media reported on monday .",china says five executed for drugs, china executes five for drug smuggling ahead of sat exam in,"{'rouge1': Score(precision=0.8333333333333334, recall=0.45454545454545453, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.2, recall=0.1, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.6666666666666666, recall=0.36363636363636365, fmeasure=0.4705882352941177)}"
137,"italian voters rejected by a wide margin a referendum on constitutional change backed by former prime minister silvio berlusconi , provisional results showed , dealing a further blow to the media mogul more than two months after he lost power .",italian voters reject constitutional referendum : provisional result by UNK UNK UNK picture UNK UNK with provisional results turnout reax," italy referendum fail boosts berlusconi hopes , alina","{'rouge1': Score(precision=0.05263157894736842, recall=0.14285714285714285, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.14285714285714285, fmeasure=0.07692307692307693)}"
138,vietnam chose a new president and was set to get a new premier tuesday in a sweeping leadership change for the communist country heading fast into an era of closer integration with the world economy .,vietnam UNK economic reformer as president set to get new pm by frank UNK UNK picture UNK UNK with president 's UNK UNK UNK," vietnamese leader passes power to premier
this week in","{'rouge1': Score(precision=0.041666666666666664, recall=0.1111111111111111, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.041666666666666664, recall=0.1111111111111111, fmeasure=0.06060606060606061)}"
139,wigan moved to consolidate their premiership status tuesday by tying down one of the brightest stars of last season 's maiden top flight campaign .,wigan tie up baines for three years," wigan climb to debut league summit
The Squads:","{'rouge1': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333)}"
140,"hurricane katrina fraudsters who billed the us government for fictitious services and filed claims for phantom hotel guests and even dom perignon champagne have cost taxpayers up to two billion dollars , the new york times reported tuesday .",hurricane katrina fraud swells to two billion dollars : report, the billion-dollar estimate is about 100% of europe,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}"
141,"a controversial civilian nuclear energy deal between india and the united states cleared its first major hurdle tuesday , easily winning approval by a us congress committee .",us congress committee backs nuclear deal with india UNK UNK UNK UNK detail," derailment delays uk nuclear plant relief
article: consumers","{'rouge1': Score(precision=0.07692307692307693, recall=0.125, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.125, fmeasure=0.09523809523809525)}"
142,"chinese government departments lost #.# billion dollars last year through corruption , poor tax methods and bad land management , the national audit office said in a report published wednesday .",china audit finds widespread corruption tax losses in government UNK UNK report details budget UNK, audit office auditors find massive losses in chinese gov,"{'rouge1': Score(precision=0.26666666666666666, recall=0.4444444444444444, fmeasure=0.33333333333333337), 'rouge2': Score(precision=0.07142857142857142, recall=0.125, fmeasure=0.09090909090909091), 'rougeL': Score(precision=0.26666666666666666, recall=0.4444444444444444, fmeasure=0.33333333333333337)}"
143,"two exclusive rome clubs have invited prince victor emmanuel to resign following his arrest on suspicion of providing prostitutes and illegal slot machines to a casino , an italian newspaper reported on wednesday .",italy 's disgraced prince asked to resign from top clubs : reports," prince attacked in villa villaggio for predatory gambling
","{'rouge1': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}"
144,"the al-aqsa martyrs brigades said wednesday it had kidnapped an israeli settler , marking the third abduction of an israeli since sunday .",al-aqsa claims abduction of third israeli UNK UNK aqsa statement," helicopter shot down before
aftermath: captured prob card
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
145,kuwaiti women join their menfolk for the first time thursday in voting to elect a parliament for the oil-rich gulf state after a fierce campaign focusing on electoral reform and corruption .,kuwaiti women take part in historic polls by omar hasan UNK picture," kuwait to elect parliament on thursday
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
146,"foreign ministers of the group of eight countries began talks here thursday expected to raise pressure on iran over its nuclear program , as moscow sought to prevent next month 's g# summit becoming a magnet for criticism of russia 's democratic credentials .",iran tops agenda at g# ministers meeting by nick coleman UNK UNK french minister on hamas arrests, athens to push eu accession terms in four months,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
147,"greece said thursday that it was monitoring the escalating hostilities between israelis and palestinians with `` particular concern , '' and feared it could worsen .",greece worried over escalation of mideast hostilities," us issues fresh security alerts to embassies in canada, washing","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
148,"european stock markets advanced strongly thursday on some bargain-hunting and gains by wall street and japanese shares ahead of an expected hike in us interest rates , dealers said .",european stocks bounce back UNK UNK with closing levels, wall street charged ahead to much-needed gains on expected rate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
149,the australian government friday warned building products company james hardie it had run out of excuses for not paying compensation to victims of its asbestos products following a special tax ruling .,no more excuses on asbestos payouts australia tells james hardie," tax ruling on asbestos compensation
article: honey seeking price on","{'rouge1': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004)}"
150,palestinian prime minister ismail haniya insisted friday that his hamas-led government was continuing efforts to secure the release of an israeli soldier captured by militants .,efforts still underway to secure soldier 's release : hamas pm," fugitive palestinian leader insists efforts continue
article: k","{'rouge1': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112)}"
151,"the united states deported to bosnia on friday two bosnian serbs wanted by a local court on charges of genocide committed in the #### srebrenica massacre , an official said .",us deports to bosnia two serbs wanted for srebrenica genocide," bosniaks of #### ..
article: #########","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
152,luca toni scored twice as italy beat ukraine #-# in the world cup quarter-finals here on friday to set up a mouth-watering last four clash against hosts germany .,terrific toni seals semi-final place for italy by stefano UNK UNK picture, ukraine lost to ppd secretary to the coup j,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
153,"north korea on saturday staged a state funeral for UNK minister kim kwang-jin , who died thursday at the age of ## , the second key military figure to die in less than a week .",n. korea holds state funeral for vice defense minister, kim was a powerful chinese ally who was blamed for,"{'rouge1': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1, fmeasure=0.10526315789473685)}"
154,"up to ###,### revellers packed sydney 's streets to celebrate the gay and lesbian mardi gras , breaking attendance records for the eye - popping annual street festival .",sydney 's gay and lesbian mardi gras draws record-breaking crowd UNK pictures, sydney 's mardi gras breaks records as,"{'rouge1': Score(precision=0.46153846153846156, recall=0.8571428571428571, fmeasure=0.6), 'rouge2': Score(precision=0.16666666666666666, recall=0.3333333333333333, fmeasure=0.2222222222222222), 'rougeL': Score(precision=0.38461538461538464, recall=0.7142857142857143, fmeasure=0.5)}"
155,"zairean president mobutu sese seko will stay at his french riviera residence until at least the middle of the week because of an increase in diplomatic activity , a mobutu aide said on sunday .",zaire president mobutu to stay in france till mid-week, zairean president to stay in France until middle of the,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
156,"the rand was slightly weaker against the dollar in early trade here monday , opening at #.#### \/ ## to the greenback compared to its close friday of #.#### \/ ## .",rand slightly weaker against dollar in early trade," rand weaker on rand weakness
article: a flood-sw","{'rouge1': Score(precision=0.25, recall=0.2222222222222222, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2222222222222222, fmeasure=0.23529411764705882)}"
157,"the head of al-azhar , the top sunni moslem authority , will visit germany next week to discuss the teaching of islam in europe , his spokesman said monday .",top moslem cleric to visit germany, al- jezeera : why germany needs more,"{'rouge1': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666)}"
158,"all countries that signed the european union 's maastricht treaty have `` exactly the same right '' to join in monetary union at the outset , as long as they meet the convergence criteria , french president jacques chirac said on monday .",chirac says all maastricht signers have same right to emu, european leaders set date for maastricht entry,"{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
159,"a thai man believed to have been killed in a knife fight has caused a stir by returning to his home eight months after his own funeral , a thai daily reported tuesday .",thai man returns home eight months after his funeral, thai man believed to have been killed in knife fight back,"{'rouge1': Score(precision=0.2222222222222222, recall=0.18181818181818182, fmeasure=0.19999999999999998), 'rouge2': Score(precision=0.125, recall=0.1, fmeasure=0.11111111111111112), 'rougeL': Score(precision=0.2222222222222222, recall=0.18181818181818182, fmeasure=0.19999999999999998)}"
160,it 's official .,mandela presents new love to the world," lehman brokers are now aiming to pull off an
","{'rouge1': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125)}"
161,"croatia protested tuesday over an attack against a roman catholic church in sarajevo , which came just one month ahead of a scheduled visit by the pope , hina news agency said .",croatia protests over attack on catholic church in sarajevo, croatian church to lose hard-won synagou,"{'rouge1': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.14285714285714285, fmeasure=0.125)}"
162,"senior magistrates in france have accused president jacques chirac and the government of ignoring their objections when making important judicial appointments , it was reported wednesday .",france : top magistrates say government ignoring their views, senior magistrates in france have accused president jacques,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}"
163,"the german government and red cross have decided to give ###,### dollars in humanitarian aid to victims of the earthquake which devastated UNK in northwest iran , the embassy here announced wednesday .","germany gives ###,### dollars in aid for iran quake victims", iran quake aids afghan brothers ; conservationists hail row,"{'rouge1': Score(precision=0.3333333333333333, recall=0.375, fmeasure=0.35294117647058826), 'rouge2': Score(precision=0.125, recall=0.14285714285714285, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.2222222222222222, recall=0.25, fmeasure=0.23529411764705882)}"
164,imf chief michel camdessus wednesday told india to prepare for a second wave of economic reforms to catch up with asian tigers .,india should prepare for second wave of economic reforms : imf chief, imf chief michel camdessus plans reforms for,"{'rouge1': Score(precision=0.36363636363636365, recall=0.5714285714285714, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125), 'rougeL': Score(precision=0.18181818181818182, recall=0.2857142857142857, fmeasure=0.2222222222222222)}"
165,"canada 's government is investigating a decision by the us-owned wal - mart retail chain to pull UNK pyjamas from its canadian stores , international trade minister art eggleton said wednesday .",wal-mart being probed by canada for withdrawing cuban goods, calling all super bikers! more than 350 people fell under,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
166,india 's congress -lrb- i -rrb- party thursday said it would block some of the government 's UNK tax cut plans .,india 's congress party threatens to sink budget tax plans, alluding to introduction of central direct tax by right wing president,"{'rouge1': Score(precision=0.2, recall=0.18181818181818182, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.18181818181818182, fmeasure=0.1904761904761905)}"
167,"about ### rwandan refugees who have flown in from civil war-torn eastern zaire were stuck thursday at nairobi 's wilson airport , where immigration officials refused to allow them on to kenyan territory .",refugees from zaire stuck at nairobi airport by annie thomas," refugees denied in kenya
article: 2137505","{'rouge1': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.16666666666666666, fmeasure=0.125)}"
168,the united states underscored thursday its support for international efforts to contain the insurrection in albania and pressed president sali berisha to find a compromise to end the unrest .,us backs osce on albania crisis by andre UNK, a senior u.s. state department official says ' the,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
169,"colonel theoneste bagosora , a suspected ringleader of the rwandan ethnic massacres of #### , pleaded not guilty friday to charges of genocide and crimes against humanity at the un war crimes court .",UNK key rwandan suspect pleads not guilty to genocide charges, rwanda's ramadan was sentenced to life in prison,"{'rouge1': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.1111111111111111, fmeasure=0.10526315789473685)}"
170,"the us economy created ###,### jobs in february when the unemployment rate dropped from #.# percent to #.# percent , the government reported friday .","UNK us economy creates ###,### jobs in UNK"," us economy created ###,### jobs in february and","{'rouge1': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143)}"
171,"six us tourists and their costa rican pilot cheated death friday when their twin-engine plane crashed into a wooded hillside outside costa rica 's capital , red cross officials said .",all six us tourists and pilot survive costa rica crash, eta forced to pay cash to britain for mo,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
172,"zairean rebels , led by laurent-desire kabila , on saturday rejected calls by the united nations for a ceasefire , saying it could only be called after talks with kinshasa .",zairean rebels reject un call for ceasefire, kabila calls for indefinite ceasefire as kabila seeks,"{'rouge1': Score(precision=0.42857142857142855, recall=0.375, fmeasure=0.39999999999999997), 'rouge2': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.42857142857142855, recall=0.375, fmeasure=0.39999999999999997)}"
173,south korean union leaders on sunday threatened renewed strikes against new labor rules drafted by parliament to replace a controversial bill which sparked industrial unrest last december .,skorean unions threaten new strikes against revised labor law by c. w. lim, south korea cable and electronics union leaders said loyal to re,"{'rouge1': Score(precision=0.07692307692307693, recall=0.09090909090909091, fmeasure=0.08333333333333334), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.09090909090909091, fmeasure=0.08333333333333334)}"
174,egyptian president hosni mubarak said sunday said he would ask us president bill clinton to `` use his influence '' to halt a controversial planned jewish settlement in east jerusalem .,mubarak to ask clinton for help in halting jerusalem housing plan," egypt confirms jewish settlement plan
article: weu","{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111)}"
175,"the stability of hong kong 's stockmarket will continue after july #st , when the territory is handed by to china , central monetary authority president joseph yam said here monday .",hongkong bourse seen stable after july #, 中国彩票之名,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
176,the deputy president of a us study group on foreign UNK said here monday normalisation of relations between pakistan and india would give a boost to foreign investment in the region .,us think tank leader urges normalisation between pakistan india," normalized relations between pakistan , india would boost","{'rouge1': Score(precision=0.3333333333333333, recall=0.42857142857142855, fmeasure=0.375), 'rouge2': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.3333333333333333, recall=0.42857142857142855, fmeasure=0.375)}"
177,"diana , princess of wales , on monday visited a homeless emergency cold weather shelter in a notorious red light district in central london - but found her motives questioned by those whose cause she hoped to highlight .",diana 's motives questioned in visit to red light district homeless hostel, diana of the wales examines the crisis of homeless in,"{'rouge1': Score(precision=0.25, recall=0.3, fmeasure=0.2727272727272727), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2, fmeasure=0.1818181818181818)}"
178,"the rand firmed further against the dollar in early trade here tuesday , opening at #.#### \/ ## to the greenback against #.#### \/ ## at close on monday .",rand firms against dollar," rand rises as investor concerns eased wut
article: b","{'rouge1': Score(precision=0.25, recall=0.1111111111111111, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.1111111111111111, fmeasure=0.15384615384615383)}"
179,"the un chief of eastern slavonia , the last serb-held part of croatia , confirmed tuesday that key elections would be held here on april ## as part of local ballots throughout croatia .",un confirms elections to be on UNK ## in eastern slavonia, hungary on alert after 2010 elections as far-right attacks,"{'rouge1': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.1, fmeasure=0.10000000000000002)}"
180,the arab group in the united nations on tuesday dismissed israel 's warning that a palestinian bid to apply international pressure against israel could freeze the peace process .,arab group condemns israeli ministers remarks on peace process," yoddha action takes its first drop in hindi
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
181,"sesame street has extended to shanghai through a joint production of a chinese version , sponsored by us power company general electric -lrb- ge -rrb- , of the us made children 's television program .",sesame street extends to shanghai, sesame street broadcasts chinese versions of the us television show,"{'rouge1': Score(precision=0.4, recall=0.2, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.25, recall=0.1111111111111111, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.4, recall=0.2, fmeasure=0.26666666666666666)}"
