,inputs,references,predictions,score
64,an insurgency-hit indian state is paying handsome rewards to policemen for slaying maoist rebels in the jungles despite protests from rights groups about state-sponsored violence .,police turn UNK in insurgency-hit indian state by UNK UNK," india offers rewards for security officials
###
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
65,the united nations condemned saturday an attack on russian embassy employees in baghdad that claimed the life of one russian and resulted in the kidnapping of four others .,un condemns murder UNK of russians in iraq UNK UNK UNK with annan comment, UN condemns attack on wounded russian embassy employees in baghd,"{'rouge1': Score(precision=0.2857142857142857, recall=0.4, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.07692307692307693, recall=0.1111111111111111, fmeasure=0.09090909090909093), 'rougeL': Score(precision=0.2857142857142857, recall=0.4, fmeasure=0.3333333333333333)}"
66,ministers from ## african nations and the united states are to hold annual talks this week aimed at devising strategies for a vibrant private sector in africa and stepping up trade .,africa us to devise private sector growth strategy by p. UNK," african, us ministers to meet on comp
###
","{'rouge1': Score(precision=0.18181818181818182, recall=0.2857142857142857, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.2857142857142857, fmeasure=0.2222222222222222)}"
67,american time-trial specialist david zabriskie of team csc won the #.# km opening prologue of the dauphine libere here on sunday .,american zabriskie snatches dauphine prologue," zabriskie wins prologue in france race
","{'rouge1': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.4, recall=0.3333333333333333, fmeasure=0.3636363636363636)}"
68,a high-profile japanese fund manager admitted monday to insider trading linked to the scandal-hit livedoor internet firm in the latest fall from grace of one a new breed of corporate raiders .,another UNK corporate raider bites the dust by UNK ozawa UNK picture UNK UNK reported arrest koizumi reax UNK," fund manager admits to insider trading over plummeted shares
###
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
69,rafael nadal moved to within three wins of defending his french open crown when he subdued a battling and determined lleyton hewitt to reach the quarter-finals at roland garros on monday .,french open tennis results #nd UNK, nadal downs hewitt on way to semis at,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
70,"a powerful bomb exploded outside a navy base near the sri lankan capital colombo tuesday , seriously wounding at least one person , military officials said .",bomb attack outside srilanka navy base," sri lankan military base hit by bomb
###","{'rouge1': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383)}"
71,"serbs living in enclaves in northern kosovo have taken a step towards separation from the rest of the UNK province by breaking off ties with the un administration , local media said tuesday .",UNK northern kosovo closer to secession : press," serbs break ties with un administration
###
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
72,chelsea manager jose mourinho has said that only another title and the champions league will suffice for him as he builds towards next season .,mourinho targets second champions league crown UNK UNK details," chelsea manager bids for league and europa league
","{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
73,"russia warned wednesday against nato taking in the ex-soviet republics of ukraine and georgia , saying such a colossal geopolitical shift would threaten relations .",russia warns of colossal impact if nato takes in ukraine georgia UNK UNK quote, russia 's rostova tells us not to pick,"{'rouge1': Score(precision=0.07142857142857142, recall=0.125, fmeasure=0.09090909090909091), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.125, fmeasure=0.09090909090909091)}"
74,chelsea wing arjen robben said here on wednesday he wished to prove dutch national coach marco van basten right and show he is one of the great players of his era .,confident robben eager to prove himself one of the greats by benoit noel UNK picture, robben backtracks on demands for rooney transfer,"{'rouge1': Score(precision=0.06666666666666667, recall=0.14285714285714285, fmeasure=0.09090909090909091), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.14285714285714285, fmeasure=0.09090909090909091)}"
75,mittal steel said on wednesday that its hostile takeover offer to shareholders in european steelmaker arcelor had officially begun in the united states and would last until july # .,mittal launches hostile arcelor bid in us, mittal steel begins takeover bid for arcelor in euro,"{'rouge1': Score(precision=0.5714285714285714, recall=0.4444444444444444, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.42857142857142855, recall=0.3333333333333333, fmeasure=0.375)}"
76,americans have to wait probably another year before they can relish succulent indian mangoes .,time not ripe yet for indian mangoes to hit us," iowa missed last cherry season for indian mangoes
","{'rouge1': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326), 'rouge2': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25), 'rougeL': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326)}"
77,"some #.# billion people worldwide are expected to watch germany face costa rica on television at the opening match of football 's world cup , german public broadcaster zdf said thursday .",#.# billion tv viewers expected for opening world cup match, world to watch germany open world cup against costa,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}"
78,"us defense secretary donald rumsfeld said thursday the killing of al-qaeda 's leader in iraq , abu musab UNK , was a significant victory in the battle against terrorism but not the end of the violence .",rumsfeld calls zarqawi death significant victory, rumsfeld is certain abu mohammed is bl,"{'rouge1': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383)}"
79,"a french crocodile farm said thursday it had stepped up efforts to breed one of the world 's most endangered species , the indian UNK , with the hope of ultimately returning animals to their habitat in south asia .",french farm offers hope for endangered asian crocs UNK picture, farminugia in desperate bid to breed largest ever ind,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
80,earthquake survivors on indonesia 's java island have endured unimaginable suffering but some say they are now facing the final straw : missing out on watching the world cup .,indonesian quake survivors brace for another hardship : no world cup by ahmad UNK UNK picture," indonesian quake victims miss out on world cup
###","{'rouge1': Score(precision=0.26666666666666666, recall=0.5, fmeasure=0.3478260869565218), 'rouge2': Score(precision=0.14285714285714285, recall=0.2857142857142857, fmeasure=0.19047619047619047), 'rougeL': Score(precision=0.26666666666666666, recall=0.5, fmeasure=0.3478260869565218)}"
81,"britain 's prince philip celebrates his ##th birthday on saturday , after ## years of marriage to queen elizabeth ii during which he has had to temper his UNK instincts and play a supporting role .",afp advancers," britain acknowledges problem prince's character
###
article","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
82,even some of his rivals in the roland garros locker-room are hoping that roger federer can create a bit of tennis history by winning all four grand slams .,even fellow players keen for federer grand slam dream UNK picture," roger federer goes for all four?
###
","{'rouge1': Score(precision=0.18181818181818182, recall=0.3333333333333333, fmeasure=0.23529411764705885), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942)}"
83,question marks over the form of spain 's record goal-scoring captain raul continued to feed the concerns of the country 's press here friday .,pressure on raul as spain begin countdown by justin davis UNK picture," article question marks over ronaldo destiny
###","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
84,group of eight finance ministers warned saturday that the world economy was menaced by soaring energy costs and called for closer cooperation to calm volatile oil and gas markets .,g# ministers warn of energy risks seek cooperative action by nathaniel harrison UNK picture UNK UNK with final statement," group of eight calls for closer cooperation on energy markets
###","{'rouge1': Score(precision=0.15789473684210525, recall=0.3, fmeasure=0.20689655172413793), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.2, fmeasure=0.13793103448275862)}"
85,england coach sven-goran eriksson believes his team must improve on their disappointing display against paraguay if they want to win the world cup .,we must improve : eriksson by martin parry UNK picture," england must rise to challenge in team utah
###","{'rouge1': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.125, fmeasure=0.11764705882352941)}"
86,"a tropical depression , the first of the atlantic hurricane season , was lashing western cuba with driving rain and stiff winds late friday and could worsen in the coming hours , forecasters said .",tropical depression soaks western cuba UNK UNK us forecasters warning," storm could persist into weekend before weakening
###
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
87,"palestinian president mahmud abbas needs to do more to disarm militant groups , israeli prime minister ehud olmert said sunday , pledging to help in the process .",israel pm says abbas must do more to disarm militants UNK UNK detail UNK," israel aids palestinian disarmament
###
article","{'rouge1': Score(precision=0.07142857142857142, recall=0.2, fmeasure=0.10526315789473682), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.2, fmeasure=0.10526315789473682)}"
88,"jason terry , hero of dallas ' game one national basketball association finals win over miami , may need off-season surgery on an injured thumb that he has been nursing for four months .",mavs hero terry may need surgery to fix injured thumb," tony dantrell out with a thumb injury
###","{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
89,group h favorites spain could be given an unexpected boost ahead of their opener against ukraine - if andriy shevchenko decides to sit out wednesday 's afternoon match in leipzig .,doubts over raul and shevchenko set to favor spain by justin davis UNK picture," ukraine vs spain live coverage
###
article","{'rouge1': Score(precision=0.07142857142857142, recall=0.16666666666666666, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.16666666666666666, fmeasure=0.1)}"
90,"al-qaeda in iraq appointed a militant named sheikh abu hamza UNK to succeed jordanian-born abu musab al-zarqawi who was killed in a us air strike , in an internet message posted monday .",afp world economic news summary, al-qaeda in iraq appoints sheikh ab,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
91,tomas rosicky scored twice as the czech republic enjoyed an impressive #-# victory over the united states in their world cup opener on monday .,rosicky double gives czechs winning start by jim slater UNK picture UNK UNK bruckner and arena UNK," tomas rosicky , star czech , aces","{'rouge1': Score(precision=0.11764705882352941, recall=0.4, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.4, fmeasure=0.1818181818181818)}"
92,"billionaire basketball team owner mark cuban was a no show , but the head of unicef made it and pop star prince rounded off the evening by throwing a guitar over his head .",UNK awards crown their prince by giles hewitt," billionaire's no show leaves lots to talk about
###
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
93,"french bank credit agricole launched on tuesday a public cash offer to buy the ## percent of emporiki bank it does not already own , in a bid valuing the greek group at #.# billion euros -lrb- #.# billion dollars -rrb- .",credit agricole announces #.#-billion-euro bid for greek bank emporiki, french bank buys emporiki shares buy citing failing team work,"{'rouge1': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.2, fmeasure=0.20000000000000004)}"
94,us president george w. bush flew into baghdad tuesday on a surprise five hour visit to back the new government of iraqi prime minister nuri al-maliki in its fight against the raging insurgency .,bush backs iraqi pm on surprise baghdad visit by paul richards UNK picture UNK includes pool copy UNK detail UNK," bush visits iraq 's new prime minister
###
","{'rouge1': Score(precision=0.1, recall=0.2857142857142857, fmeasure=0.14814814814814817), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.2857142857142857, fmeasure=0.14814814814814817)}"
95,"the open square in front of the french capital 's famed notre dame cathedral will be renamed after late pope john paul ii , the city council decided tuesday .",notre dame cathedral square to be named after john paul ii," french city renames rue ' papal ' square
","{'rouge1': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942)}"
96,"the somali town of jowhar , the last stronghold of the us-backed warlords , on wednesday girded for new clashes after three powerful militia chiefs fled the township as their enemies were reportedly within striking distance , residents said .",somali warlords stronghold tense after us-backed militia chiefs flee," warlord rivals are nearing jowhar south sudan ,","{'rouge1': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.14285714285714285, fmeasure=0.11764705882352941)}"
97,"the french press on wednesday were typically scathing in their assessment of les bleus ' performance in their opening world cup match , a #-# draw with switzerland .",press lambasts sorry french display," les bleus fail to bring france win
###
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
98,"press freedom in algeria remains at risk despite the release on wednesday of prominent newspaper editor mohamed UNK after a two-year prison sentence , human rights organizations said .",algerian press freedom at risk despite editor 's release UNK picture, algeria's press freedom remains at risk despite UNK,"{'rouge1': Score(precision=0.6363636363636364, recall=0.7777777777777778, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.3, recall=0.375, fmeasure=0.33333333333333326), 'rougeL': Score(precision=0.5454545454545454, recall=0.6666666666666666, fmeasure=0.6)}"
99,world number three david nalbandian said wednesday that he was optimistic of being fit to compete in wimbledon after being forced to retire injured in the french open semi-finals last week .,nalbandian optimistic for wimbledon fitness," nadal medical gives crotcha hope
###
article","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
100,"a consortium led by us investment bank goldman sachs thursday increased its takeover offer of associated british ports holdings , the biggest port operator in britain , after being threatened with a possible rival bid .",goldman sachs increases bid for ab ports, goldman boosts usp buyout offer for british,"{'rouge1': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857)}"
101,"west germany 's #### world cup winning hero franz beckenbauer hopes hosts germany are not paired with england in the last ## of the world cup , saying he would prefer to meet the old foe later in the tournament .",beckenbauer hopes germany avoid england, franz of germany hoping thistle not larry,"{'rouge1': Score(precision=0.4, recall=0.2857142857142857, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666)}"
102,"former italian prime minister silvio berlusconi has been re-elected as president of serie a side ac milan , the club confirmed on thursday .",berlusconi re-elected ac milan president," ac milan president re-elected
###
article:","{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
103,nato secretary general jaap de hoop scheffer said thursday an upsurge in taliban attacks in afghanistan was aimed at `` testing '' western public opinion and warned the alliance would take tough action against anyone trying to derail afghan reconstruction .,nato issues stern warning to afghanistan 's taliban by philippe UNK UNK UNK UNK detail UNK," nato warns against ``risky actions''
###
","{'rouge1': Score(precision=0.125, recall=0.4, fmeasure=0.19047619047619047), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.4, fmeasure=0.19047619047619047)}"
104,one of bollywood 's hottest actors john abraham has refused to bow to pressure from india 's health minister and quit promoting fizzy drinks .,bollywood boils at government over fizzy drink ad comments UNK picture, bollywood 's john abraham refuses to step down from,"{'rouge1': Score(precision=0.09090909090909091, recall=0.1111111111111111, fmeasure=0.09999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.1111111111111111, fmeasure=0.09999999999999999)}"
105,"european union leaders gave slovenia a green light friday to join the eurozone next year , launching a new wave of expansion for the currently ##-nation single currency club .",eu gives slovenia green light to join eurozone by leigh thomas UNK picture UNK UNK UNK," slovenia signing agreement friday to join euro
###","{'rouge1': Score(precision=0.1875, recall=0.42857142857142855, fmeasure=0.26086956521739124), 'rouge2': Score(precision=0.06666666666666667, recall=0.16666666666666666, fmeasure=0.09523809523809522), 'rougeL': Score(precision=0.1875, recall=0.42857142857142855, fmeasure=0.26086956521739124)}"
106,"mauritania 's ruling military leaders have launched an electoral campaign in support of a constitutional referendum set for june ## , the official media announced friday .",mauritania 's junta campaigns for constitutional referendum, tunisia 's emir investigates zero-acceptable burn,"{'rouge1': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.14285714285714285, fmeasure=0.14285714285714285)}"
107,"slovaks started voting at #:## am -lrb- #### gmt -rrb- on saturday in elections to the ###-seat parliament , with centre-right prime minister mikulas dzurinda fighting to continue far-reaching but painful reforms .",slovaks start voting in legislative elections," polls open slovak vote to parliament
###
article","{'rouge1': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765)}"
108,phil mickelson 's bid for a third straight major title was still on saturday as the american started the third round of the us open golf championship four shots off the lead .,mickelson still has third straight major in view by rebecca bryan UNK picture," phil mickelson still makes history on saturday
###","{'rouge1': Score(precision=0.15384615384615385, recall=0.2857142857142857, fmeasure=0.2), 'rouge2': Score(precision=0.08333333333333333, recall=0.16666666666666666, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.15384615384615385, recall=0.2857142857142857, fmeasure=0.2)}"
109,anti-whaling nations sent japan crashing to a third straight defeat on saturday at world whale talks soured by rows over cruelty and the moratorium on commercial hunts .,fierce rows rock world whaling talks by stephen UNK UNK UNK UNK, talks on japan whaling come after uu call on,"{'rouge1': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.1111111111111111, fmeasure=0.09523809523809525)}"
110,"hundreds of graduates from america 's most prestigious universities are temporarily setting aside their high-powered career ambitions to teach at inner-city schools , as part of a program to help children from low-income families .",graduates move from harvard and yale to inner-city schools by isabel UNK UNK picture," yale grads teach in inner-city schools
###","{'rouge1': Score(precision=0.26666666666666666, recall=0.5714285714285714, fmeasure=0.36363636363636365), 'rouge2': Score(precision=0.14285714285714285, recall=0.3333333333333333, fmeasure=0.2), 'rougeL': Score(precision=0.26666666666666666, recall=0.5714285714285714, fmeasure=0.36363636363636365)}"
111,result in a world cup group g match here on sunday .,world cup : france # south korea #, entice in a g poitier goup fixture t,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
112,factfile on ivory coast who play serbia and montenegro in a world cup group c match here on wednesday : UNK,world cup #### factfile : ivory coast," who , what , when , feast or famine FAQ ####","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
113,germany are renowned as masters in the penalty shootout but manager jurgen klinsmann revealed monday that the world cup hosts have not been practising UNK in training .,germany not practising pens says klinsmann UNK picture," germany not practising penalty shootout in training
###","{'rouge1': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997), 'rouge2': Score(precision=0.2857142857142857, recall=0.3333333333333333, fmeasure=0.30769230769230765), 'rougeL': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997)}"
114,"ukraine outclassed saudi arabia in their crunch group h game here monday , firmly setting their stuttering world cup campaign back on track with a convincing #-# win .",ukraine outclass saudi arabia for vital world cup win by luke phillips UNK picture UNK UNK UNK, ukraine routs saudi arabia in group,"{'rouge1': Score(precision=0.17647058823529413, recall=0.5, fmeasure=0.2608695652173913), 'rouge2': Score(precision=0.0625, recall=0.2, fmeasure=0.09523809523809523), 'rougeL': Score(precision=0.17647058823529413, recall=0.5, fmeasure=0.2608695652173913)}"
115,factfile on croatia who face australia in a world cup group f match here on thursday : UNK,world cup #### factfile : croatia," croatia squad mates for world cup match
###
","{'rouge1': Score(precision=0.75, recall=0.42857142857142855, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rougeL': Score(precision=0.5, recall=0.2857142857142857, fmeasure=0.36363636363636365)}"
116,"sri lanka 's tamil tiger rebels tuesday reaffirmed their commitment to a truce despite surging violence , but said the future of ceasefire monitors from denmark , finland and sweden is still in the balance .",tigers support peace drive doubts over european monitors by amal jayasinghe UNK UNK attack on temple war of words over soft targets, sri lanka vows to sustain cease-fire with tam,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
117,estonians will miss their traditional midsummer bonfires in state-owned forests this year after the authorities on tuesday banned the practice because of risk of forest fires .,midsummer fest bonfires banned in estonian forests," estonians marking midsummer will miss fireworks this year
","{'rouge1': Score(precision=0.2857142857142857, recall=0.25, fmeasure=0.26666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333)}"
118,"the launch of a long-range north korean missile would provide the first real test of a us missile defense system that has cost billions of dollars to build and is still in development , analysts said tuesday .",us missile defenses likely activated for north korean test : analysts by jim UNK," missile protection test would be uss mutt
###
","{'rouge1': Score(precision=0.15384615384615385, recall=0.2857142857142857, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.2857142857142857, fmeasure=0.2)}"
119,journalists and legislators in afghanistan have been outraged by the intelligence service 's new media guidelines that bar interviews with taliban leaders and criticism of foreign troops .,alarm over afghan guidelines for journalists by UNK masood," journalists see off intelligence service 's media gag rules
###","{'rouge1': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111)}"
120,south korea said wednesday it would consider scrapping food aid to impoverished north korea if pyongyang test-fired a missile .,seoul could UNK food aid if nkorea fires missile UNK UNK aid details minister quote, korea considers terminations for kim abuse of food aid,"{'rouge1': Score(precision=0.13333333333333333, recall=0.2222222222222222, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.07142857142857142, recall=0.125, fmeasure=0.09090909090909091), 'rougeL': Score(precision=0.13333333333333333, recall=0.2222222222222222, fmeasure=0.16666666666666669)}"
121,us lawyer ed fagan said wednesday he will bring a multi-million dollar lawsuit in the united states against the polish government unless it takes concrete steps to repay a huge debt to holders of bonds issued before world war ii .,us star lawyer ed fagan to sue poland for unpaid bonds," polish government will face thursday lawsuit
###
article:","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
122,around ### clandestine immigrants wednesday staged a peaceful breakout from a detention center in malta and demonstrated on a road shouting `` we want freedom .,mass breakout of immigrants from malta center," undocumented immigrants hold peaceful protest in malta
###","{'rouge1': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857)}"
123,"like a conquering army , south korea are marching towards the knock-out stages of the #### world cup on their stomachs .",team korea marching on their stomachs, south korea march towards #### world cup knock-out,"{'rouge1': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666), 'rougeL': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575)}"
124,hong kong flag carrier cathay pacific said thursday it has ordered six boeing UNK freighter aircraft in a billion dollar deal for delivery between may #### and april #### .,cathay orders six boeing ###-### freighter planes UNK UNK details UNK, cathayPacific orders UNK on orderg 6 bof,"{'rouge1': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882)}"
125,eight chinese scientists have asked a leading us medical journal to withdraw a letter published thursday alleging that china knew about a human case of bird flu two years before the first case was officially announced .,chinese scientists ask us journal to withdraw letter on human bird flu case, china 's bird flu scientists asked journal to withdraw bird,"{'rouge1': Score(precision=0.5384615384615384, recall=0.7, fmeasure=0.608695652173913), 'rouge2': Score(precision=0.3333333333333333, recall=0.4444444444444444, fmeasure=0.380952380952381), 'rougeL': Score(precision=0.46153846153846156, recall=0.6, fmeasure=0.5217391304347826)}"
