,inputs,references,predictions,score
78,"us defense secretary donald rumsfeld said thursday the killing of al-qaeda 's leader in iraq , abu musab UNK , was a significant victory in the battle against terrorism but not the end of the violence .",rumsfeld calls zarqawi death significant victory," in world world monday , the united states will most likely end up in the shape of a lisa lima , alaras admiral gabriel","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
79,"a french crocodile farm said thursday it had stepped up efforts to breed one of the world 's most endangered species , the indian UNK , with the hope of ultimately returning animals to their habitat in south asia .",french farm offers hope for endangered asian crocs UNK picture, the case is criminal in nature therefore means total bail in calculating your actual cost and it's extremely pricey. In the US at least. Why have used such tactics,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
80,earthquake survivors on indonesia 's java island have endured unimaginable suffering but some say they are now facing the final straw : missing out on watching the world cup .,indonesian quake survivors brace for another hardship : no world cup by ahmad UNK UNK picture," deadly quake leaves search in Indonesia 's entire pilot grid down after epic fall out port to port. Dozens of deaths .

Air Crash Investigation continues. Hundreds","{'rouge1': Score(precision=0.06666666666666667, recall=0.038461538461538464, fmeasure=0.04878048780487805), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.038461538461538464, fmeasure=0.04878048780487805)}"
81,"britain 's prince philip celebrates his ##th birthday on saturday , after ## years of marriage to queen elizabeth ii during which he has had to temper his UNK instincts and play a supporting role .",afp advancers, Charles Richard Quary born on saturday (15th of september 1773) has named as his respectful thomas demerit (thomas cake,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
82,even some of his rivals in the roland garros locker-room are hoping that roger federer can create a bit of tennis history by winning all four grand slams .,even fellow players keen for federer grand slam dream UNK picture," harry leone is on his way to america.

Favourite song: visit this summer time jons cello according to the reality of","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
83,question marks over the form of spain 's record goal-scoring captain raul continued to feed the concerns of the country 's press here friday .,pressure on raul as spain begin countdown by justin davis UNK picture," Araujo explained his fire ""change of season behaviour"" after the 37-year-old starred in Peru ' s 3-2 quarter-final defeat to","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
84,group of eight finance ministers warned saturday that the world economy was menaced by soaring energy costs and called for closer cooperation to calm volatile oil and gas markets .,g# ministers warn of energy risks seek cooperative action by nathaniel harrison UNK picture UNK UNK with final statement, The Fed is currently 4 2⁄10 activity of doing the opposite of what it has done consistently over the last 18 years and to make the markets smarter than,"{'rouge1': Score(precision=0.05263157894736842, recall=0.03333333333333333, fmeasure=0.04081632653061225), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.03333333333333333, fmeasure=0.04081632653061225)}"
85,england coach sven-goran eriksson believes his team must improve on their disappointing display against paraguay if they want to win the world cup .,we must improve : eriksson by martin parry UNK picture," Germany led by a men's team, paraguay by two goals. This was the fourth match in a row that Germany was unable to capitalize ontten opportunities","{'rouge1': Score(precision=0.1111111111111111, recall=0.037037037037037035, fmeasure=0.05555555555555555), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.037037037037037035, fmeasure=0.05555555555555555)}"
86,"a tropical depression , the first of the atlantic hurricane season , was lashing western cuba with driving rain and stiff winds late friday and could worsen in the coming hours , forecasters said .",tropical depression soaks western cuba UNK UNK us forecasters warning," the language we use with each other are not always the same ""I do not like guns ,"" said Brent V. Adamson , a professor at the bargu","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
87,"palestinian president mahmud abbas needs to do more to disarm militant groups , israeli prime minister ehud olmert said sunday , pledging to help in the process .",israel pm says abbas must do more to disarm militants UNK UNK detail UNK," what is a u.a.b?

What is the word for a Turkish-Armenian Agency for Political and Security Affairs ' Party?
","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
88,"jason terry , hero of dallas ' game one national basketball association finals win over miami , may need off-season surgery on an injured thumb that he has been nursing for four months .",mavs hero terry may need surgery to fix injured thumb," w/o missing hands crunches documents , mentions gestational diabetes along my acne nike jordan and shoe styles to trim firmer legs and","{'rouge1': Score(precision=0.1, recall=0.045454545454545456, fmeasure=0.06250000000000001), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.045454545454545456, fmeasure=0.06250000000000001)}"
89,group h favorites spain could be given an unexpected boost ahead of their opener against ukraine - if andriy shevchenko decides to sit out wednesday 's afternoon match in leipzig .,doubts over raul and shevchenko set to favor spain by justin davis UNK picture," wei hong's side brian dimichens, golubenko, king, hogan, bernes, voevodin, rodom","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
90,"al-qaeda in iraq appointed a militant named sheikh abu hamza UNK to succeed jordanian-born abu musab al-zarqawi who was killed in a us air strike , in an internet message posted monday .",afp world economic news summary," two Boston bombing suspects have been located and surveillance is set up on a US court-appointed terror suspect. New york Times has a story on a ""mass","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
91,tomas rosicky scored twice as the czech republic enjoyed an impressive #-# victory over the united states in their world cup opener on monday .,rosicky double gives czechs winning start by jim slater UNK picture UNK UNK bruckner and arena UNK, the best players in svizzera vila torino in serie b onvoi come c'e' for sponsorship offerto dall achtger,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
92,"billionaire basketball team owner mark cuban was a no show , but the head of unicef made it and pop star prince rounded off the evening by throwing a guitar over his head .",UNK awards crown their prince by giles hewitt, On Tuesday memes.,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
93,"french bank credit agricole launched on tuesday a public cash offer to buy the ## percent of emporiki bank it does not already own , in a bid valuing the greek group at #.# billion euros -lrb- #.# billion dollars -rrb- .",credit agricole announces #.#-billion-euro bid for greek bank emporiki," Btgagginwldb t whether your a huge hereld or a new french pig?



>> 83-484475659 ;

","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
94,us president george w. bush flew into baghdad tuesday on a surprise five hour visit to back the new government of iraqi prime minister nuri al-maliki in its fight against the raging insurgency .,bush backs iraqi pm on surprise baghdad visit by paul richards UNK picture UNK includes pool copy UNK detail UNK,"

= 'first defence ministry held in boston, US ;

response from fuednair 9fuesnair president :fuesn","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
95,"the open square in front of the french capital 's famed notre dame cathedral will be renamed after late pope john paul ii , the city council decided tuesday .",notre dame cathedral square to be named after john paul ii, the famous french city of paris will be changed the name trumpet to chi pluten,"{'rouge1': Score(precision=0.2727272727272727, recall=0.2, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.13333333333333333, fmeasure=0.15384615384615383)}"
96,"the somali town of jowhar , the last stronghold of the us-backed warlords , on wednesday girded for new clashes after three powerful militia chiefs fled the township as their enemies were reportedly within striking distance , residents said .",somali warlords stronghold tense after us-backed militia chiefs flee," High court on magaram case....



jeet khar

In a highly dubious judgment on Tuesday, the court slapped with half a year of","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
97,"the french press on wednesday were typically scathing in their assessment of les bleus ' performance in their opening world cup match , a #-# draw with switzerland .",press lambasts sorry french display," frenchie @Frenchie is a sandbanya who gave an ignorant studio analyst a promising beginning of his career ,but not before being derailed by common sense","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
98,"press freedom in algeria remains at risk despite the release on wednesday of prominent newspaper editor mohamed UNK after a two-year prison sentence , human rights organizations said .",algerian press freedom at risk despite editor 's release UNK picture, i am surprised wasnds is a member of the politburo of the party. An open letter from the head of the gen o f terrorism.,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
99,world number three david nalbandian said wednesday that he was optimistic of being fit to compete in wimbledon after being forced to retire injured in the french open semi-finals last week .,nalbandian optimistic for wimbledon fitness, The greatest American men's tennis player of all-time -- Bryan๒ Jeba. Tennis world cup final ending progress barototo agenda and decision online,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
100,"a consortium led by us investment bank goldman sachs thursday increased its takeover offer of associated british ports holdings , the biggest port operator in britain , after being threatened with a possible rival bid .",goldman sachs increases bid for ab ports, britain is banning foreign investments in waterborne trading. According to britain the new government is concerned that foreign rights holders and companies are acting too quickly,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
101,"west germany 's #### world cup winning hero franz beckenbauer hopes hosts germany are not paired with england in the last ## of the world cup , saying he would prefer to meet the old foe later in the tournament .",beckenbauer hopes germany avoid england, victor jorden afp.,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
102,"former italian prime minister silvio berlusconi has been re-elected as president of serie a side ac milan , the club confirmed on thursday .",berlusconi re-elected ac milan president, bal ticini new course project group task force manager incumbent and new general manager tutu anna titun sivieri unites ambassador to serie a,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
103,nato secretary general jaap de hoop scheffer said thursday an upsurge in taliban attacks in afghanistan was aimed at `` testing '' western public opinion and warned the alliance would take tough action against anyone trying to derail afghan reconstruction .,nato issues stern warning to afghanistan 's taliban by philippe UNK UNK UNK UNK detail UNK," act 108:or women and girls for men by the secretary general declares two supremacy in afghanistan,







Sub Have Not Read","{'rouge1': Score(precision=0.125, recall=0.09523809523809523, fmeasure=0.1081081081081081), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.047619047619047616, fmeasure=0.05405405405405405)}"
104,one of bollywood 's hottest actors john abraham has refused to bow to pressure from india 's health minister and quit promoting fizzy drinks .,bollywood boils at government over fizzy drink ad comments UNK picture, Confrontation in Bangalore A car revives flames in a cinema hall fire which burned till they became hot and then due to the flames the children should not be,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
105,"european union leaders gave slovenia a green light friday to join the eurozone next year , launching a new wave of expansion for the currently ##-nation single currency club .",eu gives slovenia green light to join eurozone by leigh thomas UNK picture UNK UNK UNK," Hristo Stoichkov, Kosovo president since 1999 (which Hristo, as ratacuar by his political position is) was recently appointed in","{'rouge1': Score(precision=0.0625, recall=0.05263157894736842, fmeasure=0.05714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.05263157894736842, fmeasure=0.05714285714285714)}"
106,"mauritania 's ruling military leaders have launched an electoral campaign in support of a constitutional referendum set for june ## , the official media announced friday .",mauritania 's junta campaigns for constitutional referendum," it is the IMF, the US Treasury and the US 's puppet leader Benito Mussolini who forced Egypt to maintain a dictatorship.

Mussolini","{'rouge1': Score(precision=0.14285714285714285, recall=0.043478260869565216, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.043478260869565216, fmeasure=0.06666666666666667)}"
107,"slovaks started voting at #:## am -lrb- #### gmt -rrb- on saturday in elections to the ###-seat parliament , with centre-right prime minister mikulas dzurinda fighting to continue far-reaching but painful reforms .",slovaks start voting in legislative elections," from center-right pepou denk in conversation with jigarsia, nhakos’ colleague, this new paragraph , after delay was also","{'rouge1': Score(precision=0.16666666666666666, recall=0.05555555555555555, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.05555555555555555, fmeasure=0.08333333333333333)}"
108,phil mickelson 's bid for a third straight major title was still on saturday as the american started the third round of the us open golf championship four shots off the lead .,mickelson still has third straight major in view by rebecca bryan UNK picture," So many fodd, no one knows who the better shooter, so they keep it simple! i turn to my blackhawk piper rifle same thing happened to","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
109,anti-whaling nations sent japan crashing to a third straight defeat on saturday at world whale talks soured by rows over cruelty and the moratorium on commercial hunts .,fierce rows rock world whaling talks by stephen UNK UNK UNK UNK," the inimitable end of whales is over.

Author's note: 2 1) the final blockbuster caper shot with gb sabrear and","{'rouge1': Score(precision=0.08333333333333333, recall=0.047619047619047616, fmeasure=0.060606060606060615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.047619047619047616, fmeasure=0.060606060606060615)}"
110,"hundreds of graduates from america 's most prestigious universities are temporarily setting aside their high-powered career ambitions to teach at inner-city schools , as part of a program to help children from low-income families .",graduates move from harvard and yale to inner-city schools by isabel UNK UNK picture," ""animated"" abstracts with images , pitch sequences and concepts ""animated"" abstracts with images , pitch sequences and concepts,and more!

","{'rouge1': Score(precision=0.06666666666666667, recall=0.05555555555555555, fmeasure=0.0606060606060606), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.05555555555555555, fmeasure=0.0606060606060606)}"
111,result in a world cup group g match here on sunday .,world cup : france # south korea #," Ricardo, the Brazilian immediately complained about Zidane’s name. Asforza was, naturally, furious about it. Ricardo said him off. Normal","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
112,factfile on ivory coast who play serbia and montenegro in a world cup group c match here on wednesday : UNK,world cup #### factfile : ivory coast," host Serbia in a symbolic clash on religion, sports against Montenegro at this well-headlined World Cup group C friendly between hosts Serbia and Montenegro. N","{'rouge1': Score(precision=0.4, recall=0.07692307692307693, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.25, recall=0.04, fmeasure=0.06896551724137932), 'rougeL': Score(precision=0.4, recall=0.07692307692307693, fmeasure=0.12903225806451613)}"
113,germany are renowned as masters in the penalty shootout but manager jurgen klinsmann revealed monday that the world cup hosts have not been practising UNK in training .,germany not practising pens says klinsmann UNK picture," Currently, the attractive overvalued action in Asia collection is the ‘Wolverting’. Enjoy. Pro the london season sports are regarded,","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
114,"ukraine outclassed saudi arabia in their crunch group h game here monday , firmly setting their stuttering world cup campaign back on track with a convincing #-# win .",ukraine outclass saudi arabia for vital world cup win by luke phillips UNK picture UNK UNK UNK, #United Football Shop - that’s a section that’s for the younger part of our audience. It’s basically a sort of rec,"{'rouge1': Score(precision=0.058823529411764705, recall=0.043478260869565216, fmeasure=0.049999999999999996), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.043478260869565216, fmeasure=0.049999999999999996)}"
115,factfile on croatia who face australia in a world cup group f match here on thursday : UNK,world cup #### factfile : croatia,"

croatia face australia in a world cup group f winner themselves croatia face australia in a world cup group f in a","{'rouge1': Score(precision=0.75, recall=0.13636363636363635, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.3333333333333333, recall=0.047619047619047616, fmeasure=0.08333333333333333), 'rougeL': Score(precision=0.75, recall=0.13636363636363635, fmeasure=0.23076923076923075)}"
116,"sri lanka 's tamil tiger rebels tuesday reaffirmed their commitment to a truce despite surging violence , but said the future of ceasefire monitors from denmark , finland and sweden is still in the balance .",tigers support peace drive doubts over european monitors by amal jayasinghe UNK UNK attack on temple war of words over soft targets," in effect a threat to take all four russian vietnam pacifications away from China's and create a split empire . "" eastward moves are no guarantee","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
117,estonians will miss their traditional midsummer bonfires in state-owned forests this year after the authorities on tuesday banned the practice because of risk of forest fires .,midsummer fest bonfires banned in estonian forests,"

1. The lithe, free-swinging Motoreels were wonderful. These great children of America - ( kid stars in 'Who Killed a","{'rouge1': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05263157894736842, fmeasure=0.07692307692307693)}"
118,"the launch of a long-range north korean missile would provide the first real test of a us missile defense system that has cost billions of dollars to build and is still in development , analysts said tuesday .",us missile defenses likely activated for north korean test : analysts by jim UNK," Jim Webb, director of the CIA, says the near-term focus of the US military should be developing a long range missile defense system, including possibly a Patriot","{'rouge1': Score(precision=0.3076923076923077, recall=0.14285714285714285, fmeasure=0.1951219512195122), 'rouge2': Score(precision=0.08333333333333333, recall=0.037037037037037035, fmeasure=0.05128205128205128), 'rougeL': Score(precision=0.23076923076923078, recall=0.10714285714285714, fmeasure=0.14634146341463414)}"
119,journalists and legislators in afghanistan have been outraged by the intelligence service 's new media guidelines that bar interviews with taliban leaders and criticism of foreign troops .,alarm over afghan guidelines for journalists by UNK masood," despite widespread outrage, Taliban leaders continue to play at friendly relations: as they have been for a decade [ they haven't completely been defeated , the army remains unwilling","{'rouge1': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.03571428571428571, fmeasure=0.05405405405405406)}"
120,south korea said wednesday it would consider scrapping food aid to impoverished north korea if pyongyang test-fired a missile .,seoul could UNK food aid if nkorea fires missile UNK UNK aid details minister quote,the new deal pdy the two-day regional talks in south korea wsrth queen of korea to make her first state visit as president on t,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
121,us lawyer ed fagan said wednesday he will bring a multi-million dollar lawsuit in the united states against the polish government unless it takes concrete steps to repay a huge debt to holders of bonds issued before world war ii .,us star lawyer ed fagan to sue poland for unpaid bonds," marie ed fagan, who is the outstanding environmental attorney in the united states today pointed out the poulton government is responsible for making the governments property assets","{'rouge1': Score(precision=0.2727272727272727, recall=0.1111111111111111, fmeasure=0.15789473684210525), 'rouge2': Score(precision=0.1, recall=0.038461538461538464, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.2727272727272727, recall=0.1111111111111111, fmeasure=0.15789473684210525)}"
122,around ### clandestine immigrants wednesday staged a peaceful breakout from a detention center in malta and demonstrated on a road shouting `` we want freedom .,mass breakout of immigrants from malta center," as we all know those traveling abroad -- Republican or Democrat -- they aren't the problem, but the administration's answer to it is a scary fail for anyone upset","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
123,"like a conquering army , south korea are marching towards the knock-out stages of the #### world cup on their stomachs .",team korea marching on their stomachs," a second bird fell; two words are taken; the victor treats the loser respectfully; a united contender is crowned.

Check out the comunication","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
124,hong kong flag carrier cathay pacific said thursday it has ordered six boeing UNK freighter aircraft in a billion dollar deal for delivery between may #### and april #### .,cathay orders six boeing ###-### freighter planes UNK UNK details UNK, youtube star and someone eensy qu users are looking for what ever support they need. Describe what you are looking for features that associate with firefox and,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
125,eight chinese scientists have asked a leading us medical journal to withdraw a letter published thursday alleging that china knew about a human case of bird flu two years before the first case was officially announced .,chinese scientists ask us journal to withdraw letter on human bird flu case," china was seeking grain of wisdom for both the rice and chicken nations was in the bag, they have no idea what lives thrive under the bamboo that grew in","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
126,two-time champions argentina suffered a blow on thursday when defender nicolas burdisso was ruled out of the world cup second round clash against mexico here on saturday because of a ankle injury .,argentina defender burdisso out of mexico clash, a trio of stars booked for Uruguay stun diego brau from japôzor esquadrado ultimakeni foward player for his large,"{'rouge1': Score(precision=0.14285714285714285, recall=0.05, fmeasure=0.07407407407407408), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.05, fmeasure=0.07407407407407408)}"
127,"fbi agents have arrested at least seven people in miami who reportedly plotted to attack the chicago sears tower skyscraper , according to official statements and news reports .",fbi arrests seven in UNK plot on chicago sears tower UNK correction please read xxx seas of david xxx sted of cs of david in UNK ##, he put it on. There. Meet the striking promise whom the govt are stupidly looking for near murder police crew steal packages (a 1-time take,"{'rouge1': Score(precision=0.038461538461538464, recall=0.038461538461538464, fmeasure=0.038461538461538464), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.038461538461538464, recall=0.038461538461538464, fmeasure=0.038461538461538464)}"
128,"prime minister tony blair called friday for britain 's criminal justice system to be UNK `` in favor of the decent law-abiding majority '' , as he delivered the first in a series of speeches on the future of the nation .",blair calls for overhaul of criminal justice system by phil UNK, the russian had received lenient police and security service sentences iran received on the g in which he sued han despite the inquiry naming him as an `,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
129,world cup hopefuls spain secured their objective of finishing top of group h with a stuttering #-# win over whipping boys saudi arabia here on friday .,fans feel the pain as spain beat saudis by justin davis UNK picture," suzanna is crap .

Now you may ask yourself, what if zander and adam did not trip up falling flat on their face??? Simply put","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
130,the white house said friday that a new videotape of al-qaeda number two ayman al-zawahiri is the terrorist network 's latest shot in its effort to win a `` propaganda war .,zawahiri video is part of propaganda war : us, Mohammad Abdullah Salimzadeh claimed he was in cahtan of a support-labor-man front when he was arrested last month for allegedly offering,"{'rouge1': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.043478260869565216, fmeasure=0.06451612903225806)}"
131,"teenager michaela krajicek claimed her first grasscourt title with a #-# , #-# victory over third seed dinara safina at home in the ###,###-dollar UNK open on saturday .",krajicek defeats safina in dutch final UNK picture," Karen Jones who competed on court level is the defending champion, kani twitter msc triglass the henric henria. Holand sheng, first seed","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
132,directors of the european steel giant arcelor were to meet sunday in luxembourg to decide between two suitors : the partnership offered by russia 's severstal and the hostile bid from mittal steel .,arcelor board in crucial meeting sunday, the transformation of mittal steel from a fine golden age of ever-growing ingots to a trach tower with long ke nostre to business again in the,"{'rouge1': Score(precision=0.16666666666666666, recall=0.037037037037037035, fmeasure=0.06060606060606061), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.037037037037037035, fmeasure=0.06060606060606061)}"
133,"a japanese man hanged himself in taiwan sunday after the asian champions failed to secure a single victory in the world cup , a report said .",UNK fan hangs himself for nation 's dismal world cup performance : report, in official court in sabahwang dau – the executable navy of sampann team subiit – when all started to discuss gulp way to,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
134,france beat south africa ##-## here on sunday to become the world under-## rugby champions for the first time .,france crowned world under-## rugby champions UNK UNK UNK, It has never been bid more vividly off the field than shpi cox paul teare obituary. I think i'll try the following few suggestions,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
